ticketKey,ticketSummary,ticketAssignee,ticketCreated,ticketResolutionDate,ticketLabels,isDirect,commitSha,commitRepo,commitDate,commitAuthorName,commitSubject,codeSimilarity,rankByCodeSimilarity,msAuthorScore,msDateScore,msKeywordScore,msComposite,priorTier,finalScore,inPriorCandidates
CX-3435,Deactivated Vendors Displayed in Vendor Invite Flow,rameshpr,2026-05-29T14:26:22.483+0530,2026-06-08T13:51:26.579+0530,VendorRegistration,,d74c4920d758b3acd78a132bdcc4bf854efac7d9,Connexus-inc/connexus-web-client,2026-06-02T12:38:40+05:30,Ramesh P R,fix: vendor list updated to show active and draft vendors only,0.5047,2,0.0,0.0,0.0,0.0,,0.2523,
CX-3435,Deactivated Vendors Displayed in Vendor Invite Flow,rameshpr,2026-05-29T14:26:22.483+0530,2026-06-08T13:51:26.579+0530,VendorRegistration,,04ca6600606c4a8809fa7b0a65509651f82607ec,Connexus-inc/connexus-web-api,2026-06-24T15:30:53+05:30,basimneoito,Merge pull request #2114 from Connexus-inc/revert-2108-vendor-invite-status-exempt-flow,0.4992,3,0.0,0.0,0.0,0.0,,0.2496,
CX-3435,Deactivated Vendors Displayed in Vendor Invite Flow,rameshpr,2026-05-29T14:26:22.483+0530,2026-06-08T13:51:26.579+0530,VendorRegistration,,88a16ff2b384433abba951b8b3e04545299331eb,Connexus-inc/connexus-web-client,2026-01-27T22:34:47+05:30,varunw92,Merge pull request #1588 from Connexus-inc/vendor-to-profile-vendorview,0.4845,4,0.0,0.0,0.0,0.0,,0.2423,
CX-3435,Deactivated Vendors Displayed in Vendor Invite Flow,rameshpr,2026-05-29T14:26:22.483+0530,2026-06-08T13:51:26.579+0530,VendorRegistration,,d42a7e7eceeb88a1c721ea362e2c6c2161a03701,Connexus-inc/connexus-web-api,2026-06-23T11:18:53+05:30,basimneoito,Merge pull request #2103 from Connexus-inc/vendor-invite-status-exempt-flow,0.4829,5,0.0,0.0,0.0,0.0,,0.2415,
CX-3435,Deactivated Vendors Displayed in Vendor Invite Flow,rameshpr,2026-05-29T14:26:22.483+0530,2026-06-08T13:51:26.579+0530,VendorRegistration,,fe466184b6d9f7d121a352847b08cd4a5e39ddcc,Connexus-inc/connexus-web-api,2026-06-24T10:10:04+05:30,basimneoito,Merge pull request #2108 from Connexus-inc/vendor-invite-status-exempt-flow,0.4817,6,0.0,0.0,0.0,0.0,,0.2408,
CX-3435,Deactivated Vendors Displayed in Vendor Invite Flow,rameshpr,2026-05-29T14:26:22.483+0530,2026-06-08T13:51:26.579+0530,VendorRegistration,,3b2083ce47ca12785eeab3bf7bb59fa3e788f81a,Connexus-inc/connexus-web-api,2026-06-30T17:58:25+05:30,basimneoito,Merge pull request #2113 from Connexus-inc/vendor-invite-status-exempt-flow,0.4816,7,0.0,0.0,0.0,0.0,,0.2408,
CX-3435,Deactivated Vendors Displayed in Vendor Invite Flow,rameshpr,2026-05-29T14:26:22.483+0530,2026-06-08T13:51:26.579+0530,VendorRegistration,,fb24be237344c91df9eb55b7035b0abff29f5a16,Connexus-inc/connexus-web-api,2026-06-09T12:04:47+05:30,AJAY DEV,Merge pull request #2017 from Connexus-inc/vendor-invitation-bugs,0.4669,8,0.0,0.0,0.0,0.0,,0.2334,
CX-3437,States in the States Serviced Column Not Displayed Correctly When Property Level Coverage is Set to “No”,Vysakh R J,2026-05-29T15:02:37.005+0530,2026-06-08T11:57:12.666+0530,VendorRegistration,,b308f4e9dc07a12d69eef8f17e17ce29f6c362e8,Connexus-inc/connexus-web-api,2026-06-30T14:32:14+05:30,Vysakh R J,feat: improved property based query,0.4965,1,0.0,0.0,0.0,0.0,,0.2482,
CX-3437,States in the States Serviced Column Not Displayed Correctly When Property Level Coverage is Set to “No”,Vysakh R J,2026-05-29T15:02:37.005+0530,2026-06-08T11:57:12.666+0530,VendorRegistration,,455b5466c26efa79d191e580f9fac2c9ebf5b7b9,Connexus-inc/connexus-web-client,2026-05-25T17:24:07+05:30,Ramesh P R,fix: removed the coverage states from invite vendor form,0.4945,2,0.0,0.0,0.0,0.0,,0.2473,
CX-3437,States in the States Serviced Column Not Displayed Correctly When Property Level Coverage is Set to “No”,Vysakh R J,2026-05-29T15:02:37.005+0530,2026-06-08T11:57:12.666+0530,VendorRegistration,,b5600fac7aa0d10b94de1ab158158dd78e8ea753,Connexus-inc/connexus-web-api,2026-06-24T15:26:46+05:30,basimneoito,"Revert ""Vendor invite status exempt flow""",0.4788,3,0.0,0.0,0.0,0.0,,0.2394,
CX-3437,States in the States Serviced Column Not Displayed Correctly When Property Level Coverage is Set to “No”,Vysakh R J,2026-05-29T15:02:37.005+0530,2026-06-08T11:57:12.666+0530,VendorRegistration,,e762e29d349f105bb44f5fbe5cb81ac1e50271aa,Connexus-inc/connexus-web-client,2026-06-03T23:47:10+05:30,Ramesh P R,fix: actions menu options refactoring for vendor invite,0.4665,4,0.0,0.0,0.0,0.0,,0.2332,
CX-3437,States in the States Serviced Column Not Displayed Correctly When Property Level Coverage is Set to “No”,Vysakh R J,2026-05-29T15:02:37.005+0530,2026-06-08T11:57:12.666+0530,VendorRegistration,,dfe3f973bf0e218405c304bf6de0212351b92799,Connexus-inc/connexus-web-api,2026-05-27T12:49:29+05:30,Vysakh R J,fix: reported bugs and changes,0.4582,5,0.0,0.0,0.0,0.0,,0.2291,
CX-3437,States in the States Serviced Column Not Displayed Correctly When Property Level Coverage is Set to “No”,Vysakh R J,2026-05-29T15:02:37.005+0530,2026-06-08T11:57:12.666+0530,VendorRegistration,,bd82b678646d72a3e27b6374de11de443544115a,Connexus-inc/connexus-web-api,2026-06-10T14:01:02+05:30,Vysakh R J,docs(cleanup): add design for orphan client-vendor connection cleanup,0.4563,6,0.0,0.0,0.0,0.0,,0.2282,
CX-3437,States in the States Serviced Column Not Displayed Correctly When Property Level Coverage is Set to “No”,Vysakh R J,2026-05-29T15:02:37.005+0530,2026-06-08T11:57:12.666+0530,VendorRegistration,,30faec274b325b2e3f68916251f77d1704190d87,Connexus-inc/connexus-web-client,2026-06-22T13:07:57+05:30,Ramesh P R,fix: updated the vendor-invite-list filters,0.4535,7,0.0,0.0,0.0,0.0,,0.2267,
CX-3437,States in the States Serviced Column Not Displayed Correctly When Property Level Coverage is Set to “No”,Vysakh R J,2026-05-29T15:02:37.005+0530,2026-06-08T11:57:12.666+0530,VendorRegistration,,e1046777b023af49e651cd624f02ec6296fc3cc4,Connexus-inc/connexus-web-api,2026-06-23T17:21:52+05:30,Vysakh R J,fix: added actorUser also,0.4504,8,0.0,0.0,0.0,0.0,,0.2252,
CX-3438,System Allows Selection of Already Invited Vendor from Existing Vendor List,rameshpr,2026-05-29T15:09:40.014+0530,2026-06-12T14:18:59.074+0530,VendorRegistration,,69e6eeb629ca5f8416fb281ee4c6e8e234e1a1c3,Connexus-inc/connexus-web-client,2026-06-10T11:20:56+05:30,Ramesh P R,fix: prevents system from selecting already invited vendors,0.5027,7,0.7,1.0,1.0,0.83,moderate,0.6663,TRUE
CX-3438,System Allows Selection of Already Invited Vendor from Existing Vendor List,rameshpr,2026-05-29T15:09:40.014+0530,2026-06-12T14:18:59.074+0530,VendorRegistration,,d9a26ad86ee71b28f2c4a67e9b75e263c8fb6a85,Connexus-inc/connexus-web-client,2026-06-11T15:50:29+05:30,varunw92,Merge pull request #2157 from Connexus-inc/fix/vendor-invite-fixes,0.6321,1,0.0,0.0,0.0,0.0,,0.3161,
CX-3438,System Allows Selection of Already Invited Vendor from Existing Vendor List,rameshpr,2026-05-29T15:09:40.014+0530,2026-06-12T14:18:59.074+0530,VendorRegistration,,9207e67c8d244e0da4feab6958ce4e758fa28dab,Connexus-inc/connexus-web-api,2026-06-03T12:55:28+05:30,Varun Wilson,feat: add legal name validation to prevent duplicate vendor entries,0.5692,2,0.0,0.0,0.0,0.0,,0.2846,
CX-3438,System Allows Selection of Already Invited Vendor from Existing Vendor List,rameshpr,2026-05-29T15:09:40.014+0530,2026-06-12T14:18:59.074+0530,VendorRegistration,,4f0a8100b043e0f4045105d3e715f9f9fba3488a,Connexus-inc/connexus-web-client,2026-06-15T16:56:10+05:30,Ramesh P R,feat: vendor invite list updations based on CR,0.5373,3,0.0,0.0,0.0,0.0,,0.2687,
CX-3438,System Allows Selection of Already Invited Vendor from Existing Vendor List,rameshpr,2026-05-29T15:09:40.014+0530,2026-06-12T14:18:59.074+0530,VendorRegistration,,fb24be237344c91df9eb55b7035b0abff29f5a16,Connexus-inc/connexus-web-api,2026-06-09T12:04:47+05:30,AJAY DEV,Merge pull request #2017 from Connexus-inc/vendor-invitation-bugs,0.5201,4,0.0,0.0,0.0,0.0,,0.26,
CX-3438,System Allows Selection of Already Invited Vendor from Existing Vendor List,rameshpr,2026-05-29T15:09:40.014+0530,2026-06-12T14:18:59.074+0530,VendorRegistration,,0cb73147ce0258a3839efbe225018eb36daf0343,Connexus-inc/connexus-web-api,2026-05-29T13:37:47+05:30,AJAY DEV,Merge pull request #2022 from Connexus-inc/ajay/fix/vendor-retry-invite-reuse,0.5074,5,0.0,0.0,0.0,0.0,,0.2537,
CX-3438,System Allows Selection of Already Invited Vendor from Existing Vendor List,rameshpr,2026-05-29T15:09:40.014+0530,2026-06-12T14:18:59.074+0530,VendorRegistration,,ddd00d4cca4d7d0d3b8c524f877e2d78e73ef9d6,Connexus-inc/connexus-web-api,2026-05-25T14:28:40+05:30,Vysakh R J,Merge pull request #2005 from Connexus-inc/feat-vendor-invite-registration,0.5071,6,0.0,0.0,0.0,0.0,,0.2536,
CX-3438,System Allows Selection of Already Invited Vendor from Existing Vendor List,rameshpr,2026-05-29T15:09:40.014+0530,2026-06-12T14:18:59.074+0530,VendorRegistration,,ea0822f3cdc6cddf652e978428f79dbe69390542,Connexus-inc/connexus-web-client,2026-05-25T17:14:38+05:30,Ramesh P R,fix: added vendorId to invite vendor,0.4983,8,0.0,0.0,0.0,0.0,,0.2491,
CX-3439,Vendor Status Management and Action Handling,rameshpr,2026-05-29T16:17:12.184+0530,2026-06-08T13:20:09.191+0530,VendotInvite,,e762e29d349f105bb44f5fbe5cb81ac1e50271aa,Connexus-inc/connexus-web-client,2026-06-03T23:47:10+05:30,Ramesh P R,fix: actions menu options refactoring for vendor invite,0.5741,1,0.0,0.0,0.0,0.0,,0.2871,
CX-3439,Vendor Status Management and Action Handling,rameshpr,2026-05-29T16:17:12.184+0530,2026-06-08T13:20:09.191+0530,VendotInvite,,c9ae6282cf8eda6133efe0de47aa1fa0a3c98cbd,Connexus-inc/connexus-web-api,2026-06-10T14:01:03+05:30,Vysakh R J,refactor(scripts): drop contracts and msa sources from client-vendor backfill,0.5197,2,0.0,0.0,0.0,0.0,,0.2598,
CX-3439,Vendor Status Management and Action Handling,rameshpr,2026-05-29T16:17:12.184+0530,2026-06-08T13:20:09.191+0530,VendotInvite,,8ba111e4819e8ba5ec01d24734d112361663ffce,Connexus-inc/connexus-web-api,2026-01-09T11:50:37+05:30,Raoof,refactor: update VENDOR_BID_RECEIVED notification to target all PRIMARY_CONTACT users of the vendor,0.5116,3,0.0,0.0,0.0,0.0,,0.2558,
CX-3439,Vendor Status Management and Action Handling,rameshpr,2026-05-29T16:17:12.184+0530,2026-06-08T13:20:09.191+0530,VendotInvite,,bd82b678646d72a3e27b6374de11de443544115a,Connexus-inc/connexus-web-api,2026-06-10T14:01:02+05:30,Vysakh R J,docs(cleanup): add design for orphan client-vendor connection cleanup,0.5019,4,0.0,0.0,0.0,0.0,,0.2509,
CX-3439,Vendor Status Management and Action Handling,rameshpr,2026-05-29T16:17:12.184+0530,2026-06-08T13:20:09.191+0530,VendotInvite,,3b2083ce47ca12785eeab3bf7bb59fa3e788f81a,Connexus-inc/connexus-web-api,2026-06-30T17:58:25+05:30,basimneoito,Merge pull request #2113 from Connexus-inc/vendor-invite-status-exempt-flow,0.4741,5,0.0,0.0,0.0,0.0,,0.2371,
CX-3439,Vendor Status Management and Action Handling,rameshpr,2026-05-29T16:17:12.184+0530,2026-06-08T13:20:09.191+0530,VendotInvite,,9207e67c8d244e0da4feab6958ce4e758fa28dab,Connexus-inc/connexus-web-api,2026-06-03T12:55:28+05:30,Varun Wilson,feat: add legal name validation to prevent duplicate vendor entries,0.4719,6,0.0,0.0,0.0,0.0,,0.236,
CX-3439,Vendor Status Management and Action Handling,rameshpr,2026-05-29T16:17:12.184+0530,2026-06-08T13:20:09.191+0530,VendotInvite,,d42a7e7eceeb88a1c721ea362e2c6c2161a03701,Connexus-inc/connexus-web-api,2026-06-23T11:18:53+05:30,basimneoito,Merge pull request #2103 from Connexus-inc/vendor-invite-status-exempt-flow,0.4705,7,0.0,0.0,0.0,0.0,,0.2353,
CX-3439,Vendor Status Management and Action Handling,rameshpr,2026-05-29T16:17:12.184+0530,2026-06-08T13:20:09.191+0530,VendotInvite,,4f0a8100b043e0f4045105d3e715f9f9fba3488a,Connexus-inc/connexus-web-client,2026-06-15T16:56:10+05:30,Ramesh P R,feat: vendor invite list updations based on CR,0.4704,8,0.0,0.0,0.0,0.0,,0.2352,
CX-3442,"""Invite to Connexus Verify"" Option Not Available for Non-Admin Client Users",rameshpr,2026-06-01T13:18:44.608+0530,2026-06-08T11:30:17.667+0530,VendorRegistration,,da60fa117896da16a641b5dfe02e8ab606d2ce2c,Connexus-inc/connexus-web-client,2026-05-29T10:01:00+05:30,Ramesh P R,Merge branch 'dev' of https://github.com/Connexus-inc/connexus-web-client into fix/vendor-invite-fixes,0.6273,7,0.7,1.0,0.562,0.742,moderate,0.6846,TRUE
CX-3442,"""Invite to Connexus Verify"" Option Not Available for Non-Admin Client Users",rameshpr,2026-06-01T13:18:44.608+0530,2026-06-08T11:30:17.667+0530,VendorRegistration,,486e4878e4cb29e999b73942c633e27647d12617,Connexus-inc/connexus-web-client,2026-06-12T11:00:07+05:30,Ramesh P R,Merge branch 'dev' of https://github.com/Connexus-inc/connexus-web-client into fix/vendor-invite-fixes,0.6273,8,0.7,1.0,0.562,0.742,moderate,0.6846,TRUE
CX-3442,"""Invite to Connexus Verify"" Option Not Available for Non-Admin Client Users",rameshpr,2026-06-01T13:18:44.608+0530,2026-06-08T11:30:17.667+0530,VendorRegistration,,d9a26ad86ee71b28f2c4a67e9b75e263c8fb6a85,Connexus-inc/connexus-web-client,2026-06-11T15:50:29+05:30,varunw92,Merge pull request #2157 from Connexus-inc/fix/vendor-invite-fixes,0.7165,1,0.0,0.0,0.0,0.0,,0.3583,
CX-3442,"""Invite to Connexus Verify"" Option Not Available for Non-Admin Client Users",rameshpr,2026-06-01T13:18:44.608+0530,2026-06-08T11:30:17.667+0530,VendorRegistration,,ddd00d4cca4d7d0d3b8c524f877e2d78e73ef9d6,Connexus-inc/connexus-web-api,2026-05-25T14:28:40+05:30,Vysakh R J,Merge pull request #2005 from Connexus-inc/feat-vendor-invite-registration,0.7141,2,0.0,0.0,0.0,0.0,,0.357,
CX-3442,"""Invite to Connexus Verify"" Option Not Available for Non-Admin Client Users",rameshpr,2026-06-01T13:18:44.608+0530,2026-06-08T11:30:17.667+0530,VendorRegistration,,a553612c171f3b6c7d212269af4abf352016a104,Connexus-inc/connexus-web-api,2026-06-02T15:13:42+05:30,basimneoito,Merge pull request #2036 from Connexus-inc/fix-vendor-invite-restriction,0.6772,3,0.0,0.0,0.0,0.0,,0.3386,
CX-3442,"""Invite to Connexus Verify"" Option Not Available for Non-Admin Client Users",rameshpr,2026-06-01T13:18:44.608+0530,2026-06-08T11:30:17.667+0530,VendorRegistration,,87002ae9c284f224d07406a18b98d144b8b1dec7,Connexus-inc/connexus-web-api,2026-06-02T18:02:43+05:30,Vysakh R J,Merge pull request #2039 from Connexus-inc/fix-vendor-invite-restriction,0.6497,4,0.0,0.0,0.0,0.0,,0.3249,
CX-3442,"""Invite to Connexus Verify"" Option Not Available for Non-Admin Client Users",rameshpr,2026-06-01T13:18:44.608+0530,2026-06-08T11:30:17.667+0530,VendorRegistration,,fb24be237344c91df9eb55b7035b0abff29f5a16,Connexus-inc/connexus-web-api,2026-06-09T12:04:47+05:30,AJAY DEV,Merge pull request #2017 from Connexus-inc/vendor-invitation-bugs,0.6488,5,0.0,0.0,0.0,0.0,,0.3244,
CX-3442,"""Invite to Connexus Verify"" Option Not Available for Non-Admin Client Users",rameshpr,2026-06-01T13:18:44.608+0530,2026-06-08T11:30:17.667+0530,VendorRegistration,,fed419c0718b2279902142d609f5bc89d3869571,Connexus-inc/connexus-web-api,2026-06-09T12:06:05+05:30,AJAY DEV,Merge pull request #2064 from Connexus-inc/feat/vendor-invite-status-check,0.6276,6,0.0,0.0,0.0,0.0,,0.3138,
CX-3456,Unable to continue from Retry option ,Vysakh R J,2026-06-01T17:20:48.924+0530,2026-06-03T19:54:55.798+0530,VendotInvite,,edd30b04be268faaf6e7dd8aa673f6b4fb64f056,Connexus-inc/connexus-web-client,2026-06-10T12:58:34+05:30,rakhesh.j,feat(venor-compliance): retry form added for tax id failed also,0.4835,1,0.0,0.0,0.0,0.0,,0.2418,
CX-3456,Unable to continue from Retry option ,Vysakh R J,2026-06-01T17:20:48.924+0530,2026-06-03T19:54:55.798+0530,VendotInvite,,0cb73147ce0258a3839efbe225018eb36daf0343,Connexus-inc/connexus-web-api,2026-05-29T13:37:47+05:30,AJAY DEV,Merge pull request #2022 from Connexus-inc/ajay/fix/vendor-retry-invite-reuse,0.467,2,0.0,0.0,0.0,0.0,,0.2335,
CX-3456,Unable to continue from Retry option ,Vysakh R J,2026-06-01T17:20:48.924+0530,2026-06-03T19:54:55.798+0530,VendotInvite,,65971139021890fad7f4161e41903cc56b297f90,Connexus-inc/connexus-web-client,2026-05-26T23:57:26+05:30,rakhesh.j,feat(venor-compliance): vendor compliance verification pages ui - api integration pending,0.4498,3,0.0,0.0,0.0,0.0,,0.2249,
CX-3456,Unable to continue from Retry option ,Vysakh R J,2026-06-01T17:20:48.924+0530,2026-06-03T19:54:55.798+0530,VendotInvite,,3fd22686a5a02751c1f3f10bd06b5a3c4608aa61,Connexus-inc/connexus-web-client,2026-06-09T16:55:32+05:30,rakhesh.j,feat(venor-compliance): retry exceeded info added in failed card,0.4493,4,0.0,0.0,0.0,0.0,,0.2246,
CX-3456,Unable to continue from Retry option ,Vysakh R J,2026-06-01T17:20:48.924+0530,2026-06-03T19:54:55.798+0530,VendotInvite,,cf5ba88c0e522e89e377356b0f6880124c5565ee,Connexus-inc/connexus-web-api,2026-05-29T14:11:05+05:30,ajaydev,fix: other business fail,0.4436,5,0.0,0.0,0.0,0.0,,0.2218,
CX-3456,Unable to continue from Retry option ,Vysakh R J,2026-06-01T17:20:48.924+0530,2026-06-03T19:54:55.798+0530,VendotInvite,,e316c2d44c64e107579d363b94f4c6a3848b7790,Connexus-inc/connexus-web-client,2026-05-28T00:01:45+05:30,rakhesh.j,feat(venor-compliance): vendor verification api integrations added dev test pending,0.4428,6,0.0,0.0,0.0,0.0,,0.2214,
CX-3456,Unable to continue from Retry option ,Vysakh R J,2026-06-01T17:20:48.924+0530,2026-06-03T19:54:55.798+0530,VendotInvite,,4715d43e28793af76f54f646697bd0747e62eafe,Connexus-inc/connexus-web-client,2026-04-23T19:46:45+05:30,Varun Wilson,fix(rfp): block award cancellation after contract initiation and clarify template confirm copy,0.4291,7,0.0,0.0,0.0,0.0,,0.2146,
CX-3456,Unable to continue from Retry option ,Vysakh R J,2026-06-01T17:20:48.924+0530,2026-06-03T19:54:55.798+0530,VendotInvite,,5ca1335b7468e7b499a3e2356052f55c6bc0d569,Connexus-inc/connexus-web-api,2026-06-30T12:38:11+05:30,Vysakh R J,fix: logic issue fixes,0.415,8,0.0,0.0,0.0,0.0,,0.2075,
CX-3459,KYB-Verification Page Ui ,Rakhesh J,2026-06-02T13:15:40.842+0530,2026-06-15T10:42:05.738+0530,,,149fcf57a5a2441dfb7f3ba0322305c14065b3e8,Connexus-inc/connexus-web-api,2026-05-29T15:07:01+05:30,basimneoito,Merge pull request #2025 from Connexus-inc/ajay/fix/kyb-status,0.4215,1,0.0,0.0,0.0,0.0,,0.2108,
CX-3459,KYB-Verification Page Ui ,Rakhesh J,2026-06-02T13:15:40.842+0530,2026-06-15T10:42:05.738+0530,,,2715e47e2423868ed9322979f37c34d11ad7da28,Connexus-inc/connexus-web-client,2026-03-17T17:58:33+05:30,Varun Wilson,fix: signing management - signers sign through mail link,0.364,2,0.0,0.0,0.0,0.0,,0.182,
CX-3459,KYB-Verification Page Ui ,Rakhesh J,2026-06-02T13:15:40.842+0530,2026-06-15T10:42:05.738+0530,,,520ff1f0016940c73dc2cf9053bc59ab80dafab4,Connexus-inc/connexus-web-client,2026-05-14T15:07:55+05:30,Ramesh P R,fix: updates based on review comments,0.359,3,0.0,0.0,0.0,0.0,,0.1795,
CX-3459,KYB-Verification Page Ui ,Rakhesh J,2026-06-02T13:15:40.842+0530,2026-06-15T10:42:05.738+0530,,,a986bb00baed3263282a791f906733678c7982d1,Connexus-inc/connexus-web-client,2026-06-01T11:55:24+05:30,rakhesh.j,feat(venor-compliance): consent form ui changes added,0.3281,4,0.0,0.0,0.0,0.0,,0.1641,
CX-3459,KYB-Verification Page Ui ,Rakhesh J,2026-06-02T13:15:40.842+0530,2026-06-15T10:42:05.738+0530,,,171a4877d8ef4c607d56622ba63c8e39a28afb1c,Connexus-inc/connexus-web-api,2026-05-07T02:12:25+05:30,ajaydev,fix: rfp update new temp 4,0.3166,5,0.0,0.0,0.0,0.0,,0.1583,
CX-3459,KYB-Verification Page Ui ,Rakhesh J,2026-06-02T13:15:40.842+0530,2026-06-15T10:42:05.738+0530,,,32a914ae594055913bedcebcf1b36542eb15b3b8,Connexus-inc/connexus-web-client,2026-06-04T11:44:05+05:30,Ramesh P R,fix: bussinessVerified tooltip style fix and menu action validation update,0.3118,6,0.0,0.0,0.0,0.0,,0.1559,
CX-3459,KYB-Verification Page Ui ,Rakhesh J,2026-06-02T13:15:40.842+0530,2026-06-15T10:42:05.738+0530,,,7b79e5f632855c85026ed50e5072da7513fa11e4,Connexus-inc/connexus-web-api,2026-02-26T11:27:54+05:30,Vysakh RJ,fix: changed template styling for custom-verification0email,0.309,7,0.0,0.0,0.0,0.0,,0.1545,
CX-3459,KYB-Verification Page Ui ,Rakhesh J,2026-06-02T13:15:40.842+0530,2026-06-15T10:42:05.738+0530,,,7528b128b458c34063d25d40372ad4ef199168de,Connexus-inc/connexus-web-client,2026-06-02T13:21:43+05:30,Ramesh P R,fix: merge fix,0.3085,8,0.0,0.0,0.0,0.0,,0.1543,
CX-3460,KYB-Verification page api integartion,Rakhesh J,2026-06-02T13:17:42.126+0530,2026-06-15T10:42:15.465+0530,,,65971139021890fad7f4161e41903cc56b297f90,Connexus-inc/connexus-web-client,2026-05-26T23:57:26+05:30,rakhesh.j,feat(venor-compliance): vendor compliance verification pages ui - api integration pending,0.4306,2,0.85,1.0,0.667,0.823,strong,0.6268,TRUE
